"Data Source","世界发展指标",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"捷克共和国","CZE","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23657.07211","22157.84232","20655.75199","19720.05322","18517.49206","17993.18625","17763.67607","17403.14567","16711.42827","15855.72179","14977.33225","14683.48604","14136.36635","14064.79385","13652.28346","14041.60746","14292.78489","13823.55467","13924.58664","13589.51517","13817.51154","13771.10787","13619.36928","12822.31404","12755.61822","12762.36222","12474.72087","12492.4597","12408.73854","12423.22987","12381.5937","","","",
"德国","DEU","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99831.43715","96967.89111","91522.04765","89983.93407","88513.18639","87489.98025","86227.69427","83254.97236","79774.28086","77547.9447","74994.17598","73321.5606","71085.24495","68926.26613","66261.0551","64633.58239","62768.41364","61210.44374","60805.60441","58902.25138","57837.37216","55937.54184","55341.92784","55084.36637","53386.29065","52526.91041","51599.11264","51150.7377","49595.39775","48449.86781","46917.60037","","","",
"吉布提","DJI","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440.653474","446.247003","450.820532","462.574061","478.34009","512.065678","536.148374","546.30107","560.166267","584.378963","591.054159","595.068795","598.335932","602.900568","610.552704","614.31234","609.973128","613.716416","616.709704","621.142992","624.13628","626.844141","633.404501","636.369862","641.142722","645.523083","650.436537","650.047491","653.103446","656.5119","659.922854","","","",
"多米尼克","DMA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.730494","97.585311","97.680129","97.957446","98.097264","88.519903","79.259923","69.832442","60.402461","50.974981","41.545","41.5475","41.0475","41.05","41.0525","41.5525","41.563883","41.775266","41.804149","41.835532","42.136915","42.545101","43.065787","42.911473","42.992159","43.012845","43.028239","43.333633","43.539026","43.70442","43.872314","","","",
"丹麦","DNK","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.63185","9899.446083","9950.957271","10129.89385","10011.94314","9958.134418","10091.03187","10187.87564","10174.59962","10249.16084","10556.75423","10739.94249","10619.15724","10558.5934","10528.04075","10414.68998","10170.95538","9989.503294","9694.632855","9304.096063","9441.925046","9058.79333","8852.127586","8615.271483","8451.204235","8434.565215","8390.964325","8289.487974","8106.776623","7896.685272","7778.773921","","","",
"多米尼加共和国","DOM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5956.9375","6562.2675","6679.5575","7251.585","7552.24","7317.9375","7212.635","6991.9325","6814.095","6406.3925","6269.265","6595.355563","6812.631127","6726.22919","7234.167254","7042.005317","7144.789018","7839.905219","8035.831421","8320.460122","8479.748823","8562.90032","8587.251816","8648.610813","8710.124809","8738.438806","8828.497819","8960.939333","9138.243346","9137.69986","9243.113873","","","",
"阿尔及利亚","DZA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54129.63435","54521.56139","54782.24842","57900.56796","59161.955","62861.46667","66487.41083","67528.4325","68539.21167","69966.55583","73799.235","72147.38229","74728.67707","81778.33936","83388.25915","86366.42643","87553.67456","87333.22018","87297.94581","83730.82893","83875.26456","81937.2828","85112.12605","85057.58179","88114.35504","88228.59828","90856.88885","90256.30442","91576.87498","90220.78805","86543.92362","","","",
"东亚与太平洋地区（不包括高收入）","EAP","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1305336.931318","1326748.814461","1345709.225192","1363877.515825","1397200.783965","1452981.688988","1473708.401849","1436994.7545","1440164.554636","1456943.358771","1463833.992666","1453483.829436","1444810.623629","1473713.994769","1527823.473429","1572484.017848","1624259.744913","1659293.329691","1678956.806966","1717067.064749","1770867.116442","1826733.797864","1830277.894786","1859220.490317","1877471.41601","1870855.533205","1834417.768512","1856742.064308","1897718.257124","1914367.960429","1930334.543227","","","",
"早人口紅利","EAR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2264502.964912","2333346.100644","2327056.391597","2381143.728129","2401008.750029","2467266.653003","2525383.691291","2550280.299966","2564665.33769","2594332.222066","2659354.277151","2660316.033392","2655430.626964","2715005.021459","2766321.564475","2829043.143554","2873928.121941","2908099.906631","2949161.657581","2889853.016631","2919775.19664","2946111.680467","2994963.413825","2989960.016328","3006286.266933","3014994.857158","3046700.419747","3076580.94444","3089807.718987","3075766.441289","2992608.308274","","","",
"东亚与太平洋地区","EAS","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1546198.167074","1567894.297506","1585475.458306","1602507.931628","1638097.665987","1693120.34415","1707196.485147","1671657.240815","1675101.453279","1706623.015351","1723778.825584","1724293.880396","1709856.036333","1699228.197936","1772794.04362","1798705.017812","1869502.97591","1901678.220311","1904095.701939","1946232.449226","1992482.517891","2096210.782985","2099369.497309","2091685.018484","2122759.33264","2111466.082028","2057884.342726","2102719.504703","2141611.1087","2145295.668087","2147725.502055","","","",
"欧洲与中亚地区（不包括高收入）","ECA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082133.141597","1046215.654687","947853.780622","922392.079532","860433.901986","831066.347007","811698.544451","767438.83873","758365.418567","770435.281259","800916.268982","809172.289641","835698.643117","878196.781283","891386.534341","908403.772842","910691.809425","929642.96679","940389.639497","887991.879901","919380.762447","954113.447498","955233.500098","969597.347133","969247.880821","971852.899746","983539.976583","1002796.162316","1037133.21069","1055732.796524","1030319.932278","","","",
"欧洲与中亚地区","ECS","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1717104.783646","1671848.058744","1560815.326711","1527129.702106","1460529.525589","1427187.322381","1408487.759655","1358806.01664","1341199.544508","1345340.746928","1368761.411173","1365409.861649","1384518.627443","1418532.222302","1419206.981965","1426720.083994","1420020.880917","1430981.170953","1432293.147998","1368688.903335","1392376.38111","1411331.282378","1407172.156798","1412372.626254","1403723.304283","1406370.797548","1416035.398054","1433319.31358","1461444.076778","1475686.757435","1445209.773003","","","",
"厄瓜多尔","ECU","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18403.8125","18677.965","19953.6725","21376.535","22667.1725","22949.78333","23695.26917","24256.19","23199.66833","23547.88667","22730.81","24502.83333","24662.98167","25454.575","27996.32083","27862.23167","28334.3575","27629.17822","27908.39895","28225.00217","28740.6179","29008.00455","28940.9787","29429.15535","29050.07951","28218.63366","28483.25705","28263.53294","27638.20634","28293.94223","27460.31312","","","",
"阿拉伯埃及共和国","EGY","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35446.2","38569.64","39518.2975","42497.3675","44312.7725","46231.015","47745.4025","49381.5225","49390.3275","52923.0425","52995.7725","53454.12423","55294.15096","56362.01769","56565.03943","59390.39366","61148.5323","62969.68845","64437.49209","62979.85324","62141.48438","63879.19016","66020.17845","64723.34173","65487.41501","64380.5033","65722.31999","66751.87418","67405.79837","65216.60506","64402.91925","","","",
"欧洲货币联盟","EMU","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378698.344914","375068.424506","369152.032685","363812.048736","360266.363156","358495.422048","358514.691659","355244.226807","351029.152482","347845.625234","347341.683463","342608.821254","338586.391187","334127.649575","328186.825977","322521.193789","317890.549656","315665.192007","312672.756727","308755.849387","305603.568348","297582.891562","295337.659422","291728.197653","287202.848136","288348.11597","286142.07994","284340.138554","278821.979669","276498.050792","273236.371915","","","",
"厄立特里亚","ERI","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2458.632313","2472.029656","2696.269979","2300.16169","2357.96998","2396.630303","2699.803921","3054.752539","3137.801157","3224.657275","3265.993393","3086.161554","3074.454714","3172.867875","3183.711036","3237.254196","3155.83045","3351.921703","3375.145457","3391.54671","3328.050464","3465.444953","3493.416943","3532.231433","3556.418423","3580.492913","3618.410213","3661.302514","3676.982314","3694.387114","3732.241915","","","",
"西班牙","ESP","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34073.9811","34136.31568","34603.3159","34194.69967","34618.83375","34995.42663","35780.46731","37468.01509","37884.79481","38472.74005","39103.21218","39806.78433","40170.34809","40156.9343","39851.73929","39576.79601","39316.70399","40032.36916","38464.78631","40168.21745","38595.39569","38440.59155","37734.91894","37188.65048","37005.57772","38582.90544","38488.08598","38873.29408","39155.94467","39342.10777","39703.22586","","","",
"爱沙尼亚","EST","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2283.861119","2264.528716","2303.115108","2080.131474","1785.96884","1719.89262","1660.675204","1620.28955","1558.795851","1514.303754","1456.844912","1437.669033","1433.21207","1390.852485","1405.036302","1343.308647","1332.073866","1319.920142","1299.416781","1262.53998","1278.750713","1218.404849","1219.259058","1193.72865","1180.595601","1170.396426","1090.514826","1102.394489","1099.261653","1092.331316","1097.115979","","","",
"埃塞俄比亚","ETH","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41491.66773","41860.38341","42981.00054","39189.20356","39772.6375","40067.43894","41779.68364","43220.82835","46666.92805","46442.39276","44479.20996","46572.66015","52125.26283","51027.18052","51932.0232","54109.40089","57195.38536","62919.01733","65497.79681","68243.43628","71258.86575","70283.84122","72736.22418","74934.10215","77312.33512","78962.41308","81106.15261","82703.35714","83783.48416","90115.60119","94645.58072","","","",
"欧洲联盟","EUU","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527661.029323","516864.244185","503372.011436","492446.479439","483800.903253","479244.035227","478861.534353","473992.561978","465890.247882","460078.097168","456868.753157","449733.945737","444037.454033","440320.688502","432607.418433","426685.709682","421850.559742","418406.63533","414138.265425","408218.63098","405327.818533","393976.125091","390806.175514","385377.119452","379674.160998","380172.516234","376336.363267","374662.536498","369068.36975","365536.685501","361793.593741","","","",
"脆弱和受衝突影響的情況下","FCS","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","793941.303252","809523.337235","819319.219628","836382.328429","864716.157263","888266.627648","918853.92868","935303.604776","943535.198348","928403.534942","949421.519009","946966.498404","931020.322828","943580.334743","980841.925187","1013487.255726","1017754.666503","1024930.552375","1040303.120711","1025598.224013","1048344.72487","1015748.081003","1049077.580451","1038872.029241","1030227.160528","1033406.634224","1034213.773886","1040829.011038","1032500.423235","1023947.392889","967104.650009","","","",
"芬兰","FIN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8545.715992","8458.976931","8400.620139","8373.445674","8295.704676","8077.388453","7973.011357","7862.83827","7617.047172","7420.718918","7094.041481","6932.961862","6676.111651","6442.940629","6208.268706","5920.490345","6007.323716","5821.540622","5698.67051","5583.25868","5677.989809","5478.672925","5471.324347","5342.028684","5210.776114","5125.089219","5024.84862","4902.844473","4745.952825","4639.851178","4506.322031","","","",
"斐济","FJI","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","682.738024","701.401643","712.367762","759.623881","790.04","822.7425","816.8075","814.56","805.0275","784.835","787.78","801.955","770.6425","768.89","768.165","772.67828","771.879326","773.560372","778.378918","774.029964","767.83351","760.317966","760.974923","766.70438","367.338837","372.090793","372.919932","404.641571","431.84821","501.497348","443.648987","","","",
"法国","FRA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70641.38415","70545.29001","70002.74015","70136.3459","70155.87209","70647.21086","71150.47155","70334.76004","70551.77699","70664.34114","72950.2626","73228.28898","71921.15589","70762.46512","70063.40875","69350.28168","68672.07753","68871.53478","68999.09794","67794.04045","67692.87822","65304.78525","64723.29312","64633.05788","63495.08574","62911.28474","61984.23946","61085.35271","60348.23346","59456.62171","58451.48747","","","",
"法罗群岛","FRO","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"密克罗尼西亚联邦","FSM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.685678","2.766759","2.845339","2.92392","3.0025","40.95108","41.027382","41.106183","41.139984","41.208786","41.272587","41.350736","41.391386","41.537035","41.545184","41.650834","41.637064","42.178294","42.274524","44.113254","44.124484","46.673858","46.718232","48.050106","48.28948","49.056354","49.914902","49.82845","50.634498","51.890546","52.686594","","","",
"加蓬","GAB","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8240.896977","8919.756483","8963.493489","9000.942994","10229.1275","10892.78417","11271.05083","11401.2725","11557.85917","10729.75833","9931.08","9728.942515","9258.55003","10159.42754","9947.470059","9595.745074","8704.191529","8445.615485","8638.696941","8523.993396","8736.574852","8589.213836","8329.33532","8021.154304","8140.603288","8249.887272","8253.545161","7484.293051","7068.488441","7821.91383","7451.56422","","","",
"英国","GBR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111251.7682","111743.4766","112049.6274","113486.0257","115634.1638","116511.3462","117551.3645","116725.2889","115995.9788","113759.0109","109898.6907","104855.4808","102716.246","98440.84364","93266.4981","89375.25574","84854.63216","80568.35079","75035.35761","69477.38782","64549.42757","60590.26833","58300.45813","54458.01965","51997.12614","51485.04908","53065.03356","52798.12382","52228.16159","51502.79186","50415.67463","","","",
"格鲁吉亚","GEO","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13760.72859","12516.0382","10526.93917","9271.45371","8073.630746","7340.847783","7508.408227","7454.53617","7444.991613","7509.522057","7580.5875","6587.858333","6580.179167","6927.9475","6633.145833","6147.069167","6080.07","5952.995307","5863.038113","5787.14092","5750.123726","5702.854308","5770.67239","5820.087971","5813.041053","5512.941635","5475.84889","5395.031144","5269.120899","5191.288153","5133.092908","","","",
"加纳","GHA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4969.69","5194.88","5166.1125","5237.725","5413.88","5552.96","5886.16","6451.73","7102.2225","6575.515","7127.54","6567.495","6654.865","7108.665","6888.8675","7811.5475","7622.575","7453.944212","7639.538424","7577.460137","7884.654349","8925.802131","8682.964914","9303.337696","9420.435479","9825.823261","9890.269798","10698.03884","10742.06787","11193.33691","11847.91345","","","",
"直布罗陀","GIB","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"几内亚","GIN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4781.080192","4988.565031","5209.467371","5442.70221","5703.122049","5966.891889","5749.151389","5934.65839","6444.92289","6369.429891","6745.959391","7108.086811","7708.109231","7827.139151","7905.029071","8657.42649","8859.022354","9098.518217","9415.744081","9772.959944","11565.51581","12271.82359","13040.74637","13329.06165","13644.49193","13816.77721","15076.01558","15259.05894","15343.51731","16183.83068","16813.30155","","","",
"冈比亚","GMB","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3809.922397","3948.763265","4060.494132","4170.1425","3702.133571","3217.414643","2742.080714","2203.189286","1722.800357","1211.473929","739.4175","690.710896","678.376793","744.962689","808.721086","840.099482","874.875622","874.574261","994.827901","1266.52654","1353.04018","1049.330039","1154.259898","1218.989758","1260.092117","1394.111976","1270.131277","1295.058077","1151.037378","1316.506678","1346.288478","","","",
"几内亚比绍共和国","GNB","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739.260037","744.061278","765.540019","777.961259","793.1875","813.646241","781.615733","763.885224","766.282216","827.569208","839.7037","972.125199","992.479197","993.048196","949.097194","936.041193","1017.809869","1030.891046","1004.364722","1066.430898","1115.554574","1101.365051","1197.838027","1195.546004","1141.18648","1212.911956","1200.555809","1190.367162","1238.328515","1249.664868","1261.116221","","","",
"赤道几内亚","GNQ","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.486517","237.997802","1158.916587","1266.635373","1357.409158","1473.437943","1714.671908","2815.865872","3694.112337","4075.211302","4654.167767","6003.744282","5628.830797","6507.759812","7593.986327","7960.295342","7849.331285","7764.789727","7385.84817","6486.831613","6641.960056","5940.436691","5811.860825","5523.33496","7558.994095","6904.09323","6226.873669","5634.816609","5480.122048","5028.424988","4778.315427","","","",
"希腊","GRC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10826.88865","10712.19088","10797.29824","10892.73003","11105.43319","11177.45901","11394.91309","11343.02771","11570.56916","11491.83928","11583.15642","10809.61728","10861.75421","10901.64233","11078.33083","11072.59313","11140.47658","11141.08287","11034.70104","10699.42507","10867.22734","10722.24641","10590.90803","10211.71007","10090.01539","9928.525996","9597.213226","9656.767488","9366.17425","9341.491012","9405.825274","","","",
"格林纳达","GRD","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1721.385065","1733.29069","1745.218816","1757.164442","1769.125068","1781.088193","1795.176224","1809.276754","1823.382284","1837.560315","1851.478345","1862.363006","1873.210167","1884.132327","1894.944488","1905.754149","1915.320172","1924.918696","1934.672219","1944.275743","1953.469266","1962.95126","1972.455754","1981.805248","1991.264742","2000.694236","2009.917012","2019.187289","2028.405065","2037.632841","2046.858118","","","",
"格陵兰","GRL","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"危地马拉","GTM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4976.45","5084.176396","5365.530291","5596.759187","5477.030582","5527.166978","5552.21762","5648.670763","5683.836406","6058.302049","6103.230192","6296.13287","6764.615548","6645.625725","6796.025903","7148.233581","7186.920125","7632.00167","7866.760714","8246.704759","8534.098803","8571.850089","8749.016376","8911.092662","9194.421448","9416.737734","9736.553551","9986.211868","10150.13268","10380.6785","10598.09932","","","",
"关岛","GUM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圭亚那","GUY","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","823.391263","981.368001","1038.47724","1162.233979","1145.673217","1342.482456","1341.731839","1379.448722","1286.535606","1387.037489","1173.500685","1229.125407","1110.97263","1287.679853","1183.964575","1113.318353","1076.683892","1105.554431","1193.34997","1237.463009","1286.261048","1348.138727","1378.056405","1520.979084","1661.021763","1719.674442","1423.889832","1570.465223","1523.510614","1600.573505","1846.596396","","","",
"高收入国家","HIC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1779462.935378","1786485.346213","1789691.03873","1779597.938777","1792180.394136","1791302.283942","1790129.649638","1785172.775641","1767647.049609","1758649.793211","1768856.739914","1763221.604845","1742222.157265","1711076.512751","1726713.334235","1709697.074078","1729126.983815","1722470.655388","1709808.435486","1682432.721313","1695617.794483","1752632.081189","1768018.557536","1734433.42824","1767606.680489","1772064.855121","1746846.174776","1784238.863132","1828761.641499","1853636.719767","1789814.683224","","","",
"中国香港特别行政区","HKG","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"洪都拉斯","HND","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7023.732103","7075.811682","7106.986262","6775.653341","7157.457921","6990.605","6681.085","6344.46","5890.47","5115.515","4966.8025","5121.594816","5528.142132","6240.926948","6217.666764","6490.21908","6413.787663","6523.776246","6664.422329","6931.320912","7018.304495","7131.089174","7179.726352","7310.886031","7403.79571","7471.212888","7530.585141","7350.172394","7519.612147","7564.1894","7741.124153","","","",
"重债穷国 (HIPC)","HPC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314062.699235","326839.652765","336006.186692","340345.223265","348057.037267","353478.352132","361053.975725","371066.076069","388985.522515","393027.577017","398097.284151","396409.953749","417431.185385","436333.406412","442399.515106","464794.698069","464930.021733","475040.351853","489104.775416","493467.151331","512366.028215","520923.629983","530411.598859","544332.520452","554157.054583","567518.43368","580385.685819","585687.460464","599279.760081","616844.167229","636135.386853","","","",
"克罗地亚","HRV","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4047.170998","3980.042559","3711.669133","3664.031372","3524.073784","3440.836075","3383.902594","3356.814611","3326.904982","3374.014878","3295.845137","3378.199175","3395.869929","3509.671411","3649.43217","3627.521552","3749.423174","3787.575644","3762.566813","3819.024153","3799.887783","3806.982421","3745.838784","3647.433029","3643.613749","3738.489602","3754.058864","3770.746894","3670.289924","3678.502955","3668.675985","","","",
"海地","HTI","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330.885383","3501.778166","3880.675949","3771.548732","3770.126516","3817.234202","3877.438912","4031.841122","4080.558332","4137.900543","4387.487753","4431.638536","4482.766819","4527.672602","4546.715885","4597.129167","4623.006962","4686.689756","4715.33255","4777.125344","4830.833138","4890.294224","4932.26531","4963.366396","4983.027482","5053.846068","5154.057298","5177.631028","5121.612258","5186.005988","5203.617218","","","",
"匈牙利","HUN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11637.46563","11571.82103","10433.77739","9862.175684","9421.503938","8802.73672","8973.727138","8849.908507","8712.365369","8783.983364","8772.567773","8660.055601","8729.389159","8869.683835","8453.116799","8383.75631","8245.205364","8139.175848","8038.277118","8018.512384","7975.228631","7800.894744","7664.291846","7481.372511","7314.138414","7241.88852","7227.973318","7159.011853","7063.130388","6992.811423","6956.244958","","","",
"只有IBRD","IBD","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4118891.689616","4125956.332976","4063818.192854","4089844.521872","4096796.09564","4171287.612752","4208975.267862","4175510.601274","4196121.218153","4226020.083386","4302866.18371","4313508.00475","4325941.118445","4448634.698151","4589105.155256","4704909.728843","4776327.024542","4854471.692027","4908398.391198","4869129.968702","4986905.726439","5055788.828324","5113817.396566","5131875.886534","5163939.647377","5177383.901451","5182310.076493","5227097.012822","5275268.326206","5275474.450258","5193231.613363","","","",
"IBRD与IDA","IBT","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4936001.815266","4970226.574985","4929770.224347","4974708.709213","5005021.97941","5092682.815972","5143033.647957","5116490.215789","5148496.113059","5185141.27419","5269708.111722","5285826.027421","5321956.162035","5487167.749796","5637021.053415","5786075.348456","5869983.204413","5972885.551346","6050331.887545","6019933.657044","6172179.743618","6253096.558863","6294494.286359","6324028.890155","6369025.632546","6397455.435466","6422142.246892","6485395.769707","6564116.65206","6594330.452598","6536818.374587","","","",
"IDA總","IDA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","817110.12565","844270.242009","865952.031493","884864.187341","908225.88377","921395.20322","934058.380095","940979.614515","952374.894906","959121.190804","966841.928012","972318.022671","996015.04359","1038533.051645","1047915.898159","1081165.619613","1093656.179871","1118413.859319","1141933.496347","1150803.688342","1185274.017179","1197307.730539","1180676.889793","1192153.003621","1205085.985169","1220071.534015","1239832.170399","1258298.756885","1288848.325854","1318856.00234","1343586.761224","","","",
"IDA混合","IDB","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308137.963747","321261.291757","324934.275138","329070.495358","336788.883069","336563.063931","344856.223767","343290.118617","338124.781947","333326.697758","333950.873596","338534.079634","334359.44567","353013.954225","363361.602702","368435.884549","375614.000603","384929.094167","389772.707732","388826.761298","402000.082342","411624.149889","414718.644938","416863.374985","420987.105212","426601.445261","434516.020793","440611.378945","455289.472076","469483.955204","470126.128241","","","",
"印度尼西亚","IDN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280038.5138","286975.0377","296823.0791","300453.6305","306292.3919","314874.9833","321981.8712","325396.2715","330684.0018","336220.0472","339713.82","332760.9495","328592.489","322512.476","320800.5254","317297.9149","320303.1269","314649.1114","309603.1884","311134.9979","312449.7048","319401.1218","316506.5338","318017.3149","323344.586","319717.554","318960.4231","325926.3572","335362.6038","339612.8029","333994.9095","","","",
