"Data Source","世界发展指标",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"捷克共和国","CZE","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8050.782568","6136.364321","5974.054017","5390.1867","5566.290121","5539.057958","5772.622842","5516.400394","5430.359801","5153.896383","5554.994206","5896.916141","4921.371062","5003.884978","5210.2966","5119.037338","4987.679335","5012.205458","4934.78115","4714.077874","4576.963922","4737.691214","5161.500379","5008.568506","5128.576384","5579.439977","5598.32036","5300.623609","5162.311859","5078.653309","4755.494158","","","",
"德国","DEU","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67167.57693","66087.97181","66109.47783","63051.35381","66510.87189","64601.50594","65814.64046","63294.48916","50767.32093","47122.13684","45450.28154","47111.4134","46906.02404","46671.10652","47991.20452","46242.96321","44809.43764","48471.54798","46146.89747","46344.51659","39312.25334","37769.94905","37851.68598","38480.92828","39371.73423","38498.26729","37800.33776","36710.42297","34841.25238","35033.80659","33815.1086","","","",
"吉布提","DJI","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196.640799","198.208056","198.613113","202.981569","209.734026","224.592083","234.528518","237.074554","241.468189","250.868224","251.11966","251.837329","252.167598","252.527666","254.526735","255.125204","252.801171","253.665738","254.113105","254.858472","255.276039","255.262073","257.155306","257.29034","258.408773","259.348407","260.590779","258.46575","258.575722","258.864494","259.183065","","","",
"多米尼克","DMA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.644014","29.875699","27.561183","27.749868","29.637152","25.177036","24.379189","24.892542","24.958895","25.025247","25.0916","25.0916","19.8468","20.413","18.0588","21.3964","19.917703","22.819607","20.29791","19.832414","19.903317","20.476078","20.244239","21.293801","19.810362","21.426123","20.042505","20.208486","19.957268","21.07685","20.527631","","","",
"丹麦","DNK","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7480.878511","7360.310622","6889.54987","6926.36931","6828.265034","6825.002114","6776.920823","6769.019094","6587.461187","6628.087033","6621.943089","6446.918542","6280.494524","6429.259616","5726.663558","5617.421308","5560.094164","5531.323608","5545.699483","5250.465635","5166.585449","5152.062222","5187.044483","5096.906199","5277.30677","5439.711329","5501.500505","5533.16701","5261.279716","5419.384022","5492.825727","","","",
"多米尼加共和国","DOM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1924.514739","2058.345442","2018.167546","2035.17785","2088.902754","2115.244457","2212.243038","2283.553019","2272.5748","2069.4392","2006.4514","2147.414667","2442.962333","2325.9774","2526.625267","2535.213734","2696.09524","2887.362146","2840.960853","2910.558959","3043.375666","3015.619077","2932.605288","2939.439299","2975.82651","3116.959521","3193.500238","3266.713355","3409.242672","3404.53699","3395.510707","","","",
"阿尔及利亚","DZA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5066.418384","4856.020338","4826.014492","4735.213046","4328.9442","4240.301933","4344.014867","4210.0318","4785.744333","4723.450867","7477.3984","7638.334894","7463.981387","7707.740881","8388.925975","7772.803468","8129.493406","8161.157544","7866.426881","8469.091619","8734.473356","9354.608866","10333.67758","10912.04108","11704.86639","12313.7395","12290.24548","12303.29866","12488.53884","12597.83722","12578.7476","","","",
"东亚与太平洋地区（不包括高收入）","EAP","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407333.030125","416532.420375","426576.815007","420237.719949","436357.534578","480616.517217","511121.569996","481390.219757","492514.124112","508923.848894","505341.581953","506109.626741","529509.926334","539212.632206","560320.288271","570315.954334","585720.66397","601412.497114","615837.513952","637694.065379","650615.954415","662129.318877","678579.171435","693062.336843","707881.881625","723633.48534","729895.178946","738960.345423","737680.491013","727266.690197","734137.805888","","","",
"早人口紅利","EAR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","530156.333347","531932.209124","541749.166049","542358.645328","551618.572537","567005.860122","584627.660645","596182.684917","610780.688352","616997.039142","624296.436194","631703.206373","636666.589878","651310.791683","667884.066552","689988.505738","714397.576559","734569.508737","746959.871752","760295.403186","782518.118543","803108.168715","802275.020318","808600.297697","816490.600959","823788.358348","837985.294509","864042.472168","872504.265248","892132.479104","919560.414199","","","",
"东亚与太平洋地区","EAS","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","535191.103933","544256.507327","557519.135954","552620.17876","572578.872173","619333.095295","646849.016785","617819.759526","631482.223341","660129.967635","668290.208404","676177.998135","691794.586398","664684.266023","712249.472279","697376.058824","730443.765978","731903.736141","728677.984338","753541.492724","755904.201229","820145.77697","836506.087557","808258.755345","835889.828676","847991.412869","840257.341628","872141.390957","868570.655398","843207.934833","837424.482378","","","",
"欧洲与中亚地区（不包括高收入）","ECA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263739.699135","249049.502099","225448.7707","210130.910446","188956.075064","178873.298435","170409.095468","166794.900662","158759.335479","154117.012903","154851.984946","156310.588172","163042.622547","160351.90411","159114.327104","160729.834143","164650.212789","165329.415241","171770.187288","171840.626197","171969.724784","178371.88404","178971.384123","183827.3748","186911.640289","188027.889249","194059.458663","198279.863861","197312.030283","204783.381685","210844.749708","","","",
"欧洲与中亚地区","ECS","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","664650.077188","633610.577625","595087.112031","572566.626305","555809.323128","542531.488326","543568.062076","534446.931183","504885.565344","480228.038527","476964.472265","476054.69884","475052.570383","472335.415217","474102.06942","468720.010419","462466.086487","467166.814524","459376.918956","442586.84248","435769.859332","434162.480857","434374.23517","439440.902181","445137.760272","447719.327535","452036.055272","458688.162228","452302.818592","459886.26154","460694.584706","","","",
"厄瓜多尔","ECU","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3680.1494","3812.479","3958.8066","4089.5636","4204.0786","4275.827067","4542.264933","4903.0026","4712.870667","4362.529533","4095.1564","5339.138667","4836.471733","4763.0732","4969.865067","4760.054533","4860.215","4585.073012","4964.530025","5204.993837","5483.01785","5556.512175","5416.9395","5385.237826","5316.232751","4836.405076","5092.811567","5126.290858","5209.686148","5276.364039","5192.81053","","","",
"阿拉伯埃及共和国","EGY","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12475.05696","13334.10196","13501.69456","14477.24776","13816.99836","15734.25775","16414.15944","16344.80433","17186.04942","17597.65631","18645.2418","18921.53608","19629.30276","20047.90023","21238.03751","21060.34919","21576.24096","21917.66853","22990.9349","23715.34747","24146.50643","24191.96302","23255.8166","22747.77638","22332.93536","22360.49674","22922.59507","22872.5928","22199.56133","20367.87605","20471.52798","","","",
"欧洲货币联盟","EMU","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253615.293585","249647.407134","242973.593982","239425.47895","243679.119372","242586.770649","249796.631529","245194.457717","227341.151877","218346.554951","213560.900981","212855.48856","210575.152974","209826.841034","209718.050823","203596.348882","195468.689513","199166.076267","187531.573137","179909.450755","171116.876287","164169.496779","164595.893196","165889.575177","168140.740545","168429.721197","165545.527718","166501.098194","162421.600852","161725.051714","159006.935972","","","",
"厄立特里亚","ERI","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1219.710322","1217.557819","1272.11368","1042.590082","1071.916873","1086.684064","1264.897578","1452.581492","1527.707606","1566.93652","1631.833834","1481.06291","1454.545385","1492.81966","1504.134536","1546.543011","1491.013834","1604.054656","1586.669479","1594.799102","1557.671125","1629.17378","1633.995836","1648.513491","1657.483747","1665.954003","1683.42364","1693.924078","1712.385715","1719.642553","1730.462791","","","",
"西班牙","ESP","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22223.72744","21460.64804","19884.93503","20373.96363","20988.01025","20688.03053","22758.13716","22368.88621","23698.4336","23673.84486","23773.31879","23386.41255","23019.36705","24021.22502","23297.65899","21932.19008","22287.41688","22860.80878","20587.88089","20250.64227","20715.56105","19665.83009","19021.2308","19582.70584","20382.67127","20512.2954","20281.09299","20689.80276","20994.40872","20518.47549","20960.37066","","","",
"爱沙尼亚","EST","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2313.865356","2176.814096","1867.685845","1723.505083","1597.141778","1542.094508","1507.433696","1504.662254","1545.624228","1563.843181","1591.853203","1568.537636","1564.767633","1603.052455","1634.256648","1617.031795","1623.033184","1674.875486","1730.487031","1675.02835","1715.712501","1731.830893","1760.435438","1780.09001","1804.28285","1819.596212","1761.280303","1800.632422","1794.357941","1829.81086","1827.193979","","","",
"埃塞俄比亚","ETH","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23059.54429","23062.72501","23594.73396","21077.02018","21374.3266","21560.13002","22838.89322","23352.84002","25561.34862","25387.60742","24053.60402","24901.08701","28470.4428","27259.0714","28183.78059","29580.03678","31034.40935","34606.96072","35577.06748","37205.16285","38921.31262","38359.39825","40455.03208","41192.10991","42822.32574","43929.57877","45628.53216","46534.81716","47230.17516","51133.34736","53761.30355","","","",
"欧洲联盟","EUU","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341780.840105","325292.560225","314385.077586","310324.935608","314121.239239","312406.977399","321121.024256","316080.486056","294175.690414","283523.652803","281168.637704","280466.701549","275066.611817","275712.137779","277560.234672","271186.953165","261652.111706","266230.20613","252729.300364","238807.69218","231389.674197","225016.462735","224182.993805","224713.960545","226569.709796","228290.301524","227020.959676","229138.387283","223989.954486","223963.506082","220238.851874","","","",
"脆弱和受衝突影響的情況下","FCS","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224840.315176","223441.984578","223925.282133","221140.996858","282061.801556","282059.294317","284897.195322","287878.836929","296870.902143","296464.386954","301770.62216","297103.367132","309208.156507","315481.710882","319189.570431","329879.275605","328523.12705","336670.937296","344060.460555","341929.577595","349303.790216","353871.313208","361294.074422","368595.986933","371962.847288","374139.868204","386308.500616","390481.548432","396640.910045","401579.83965","414407.09745","","","",
"芬兰","FIN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7204.476736","6626.311136","6442.997791","6536.134745","6722.922126","6708.914182","6702.319331","6752.428748","6605.641445","6648.062379","6743.731956","6647.129013","6732.867656","6847.108383","6944.259266","7008.333297","6895.842642","6933.414904","7106.35399","6143.620542","5708.539665","5608.95415","5641.169159","5738.967648","5841.598208","5819.758209","5750.738048","5798.178411","5831.641973","6008.999936","5877.063898","","","",
"斐济","FJI","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.585629","322.92181","320.83399","345.327771","361.715952","383.587333","380.377001","384.199468","372.525936","349.647604","328.795672","347.812494","362.120915","316.143937","352.057359","338.68158","325.014962","328.036344","343.931326","319.357907","317.104689","322.619873","326.257657","327.33264","153.809424","173.986207","161.891808","180.521209","171.22801","198.648411","191.232612","","","",
"法国","FRA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61680.30976","62138.46959","60040.88154","60278.06061","61045.997","61874.49527","64146.64714","63513.13021","56328.57011","51609.57732","49476.0713","50226.14143","47744.80531","47595.7724","45062.46757","43884.26025","43079.61422","44163.13564","42329.20016","40135.13439","39053.20303","37102.35453","37670.35276","38647.13518","38895.27839","39512.41519","38016.53127","39694.36627","38089.82008","37375.35948","36202.71508","","","",
"法罗群岛","FRO","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"密克罗尼西亚联邦","FSM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.931302","5.05137","5.171437","5.291505","8.391572","22.10044","22.231314","22.362189","22.493064","22.623938","22.754813","22.815144","22.875475","22.965606","23.025936","23.086267","23.102564","23.297662","23.313959","24.045456","24.031954","25.030434","25.105114","25.626794","25.731275","26.074155","26.410988","26.420022","26.697256","27.123489","27.549723","","","",
"加蓬","GAB","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","274.268398","283.775098","289.851399","295.493299","292.5686","288.249","243.7444","266.8984","272.334","277.3742","283.6302","279.763724","322.317047","357.852771","420.842295","404.027418","460.30357","472.937321","532.451073","484.938424","523.571175","509.597379","480.409582","577.193786","520.035589","551.052993","563.274486","589.478178","530.184871","584.242164","523.122457","","","",
"英国","GBR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59039.48672","58143.45707","52906.6304","48885.15989","49469.29226","47767.1912","48627.55936","47971.1342","47727.30469","37958.59396","36942.41249","35542.63309","33511.85864","33112.03287","34005.82385","32843.93112","31783.91587","31825.26526","31637.52999","29328.71182","29846.59845","28901.98197","28496.24938","28499.67536","29296.64391","29190.95481","28925.99857","29187.60334","28954.5513","29218.81967","27696.68924","","","",
"格鲁吉亚","GEO","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2470.988591","2251.735557","2045.7206","1753.260724","1438.735248","1355.279172","1476.277898","1549.652423","1595.357149","1738.897674","1824.0388","1609.8126","1609.686959","1581.402317","1729.228276","1888.125634","1845.003006","1802.274161","1773.749915","1809.56447","1854.362424","1890.357825","2018.538626","2144.768027","2175.069828","2066.362429","2095.692807","2032.665385","2001.565762","1970.95314","2158.298117","","","",
"加纳","GHA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3447.5614","3527.2354","3504.3442","3536.194","3544.1542","3563.3014","3837.0512","3903.9452","4489.1266","3905.259","4484.8474","3865.9606","3799.9994","4145.8112","3675.6434","4638.74","4502.0804","4250.136425","4286.985051","4141.042476","4386.153302","4790.764366","4679.436231","5043.540495","4915.16056","5171.045024","5192.00023","5518.409035","5369.03804","5489.526246","6369.119051","","","",
"直布罗陀","GIB","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"几内亚","GIN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2501.435614","2575.899396","2646.191177","2734.154359","2841.99414","2944.201722","2549.65908","2579.796238","2971.824596","2716.179754","2927.411513","3402.16096","3876.523007","3809.210454","3691.118701","4299.699948","4281.459791","4322.700434","4498.219877","4490.49912","4559.423963","4922.174","5447.423437","5439.223074","5474.709511","5396.568549","6603.288942","6314.764536","5993.221729","6496.155523","6822.434916","","","",
"冈比亚","GMB","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269.8688","283.4874","281.4908","282.3252","283.3682","284.7092","300.5628","285.2158","307.5062","283.249","307.1486","269.3026","264.0578","298.1788","320.35","332.3594","354.3518","350.1202","348.6898","372.7384","375.8078","345.4714","307.5062","323.2406","335.6672","337.9022","336.7996","340.6438","348.809","341.508","359.1794","","","",
"几内亚比绍共和国","GNB","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495.9757","498.441529","509.072557","519.912186","529.083015","537.806844","504.350676","486.897108","482.644941","529.022973","524.741005","677.173499","699.320393","702.067487","653.916181","600.043275","680.77703","674.315985","615.19834","663.152095","692.24245","692.013964","757.285878","707.440393","730.932707","760.057221","722.454217","735.988012","770.203008","763.204603","765.861398","","","",
"赤道几内亚","GNQ","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.155329","13.391502","13.657475","13.923447","14.12982","14.465993","15.141426","16.346659","16.551891","17.486924","19.021957","19.883432","21.655507","22.757382","24.659257","25.590932","26.642877","27.924622","28.476568","29.398713","30.299658","31.164694","32.11913","33.173567","33.908803","34.344039","35.28137","33.9379","33.775231","34.701962","33.339292","","","",
"希腊","GRC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7466.444256","7235.136538","7120.34318","6664.267405","6796.311378","6605.402997","6900.826556","6601.398351","6390.556672","6407.540021","6471.828641","6192.60318","6117.117927","6037.697221","6101.364337","5882.573463","5679.820398","5937.436224","5659.670612","5416.6869","5645.402681","5434.319698","5169.676849","4876.005793","4742.849798","4565.368038","4550.347587","4602.55172","4406.498054","4419.122187","4423.24792","","","",
"格林纳达","GRD","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.906575","6.821787","6.7668","6.771413","6.954825","7.078638","6.889667","6.790096","6.690525","6.948554","6.401983","6.54133","6.770077","6.879624","6.840171","6.770918","7.093569","7.17782","7.351471","7.465522","7.281573","7.287736","7.323699","7.329862","7.365824","7.371987","7.377711","7.383435","7.508359","7.633283","7.639008","","","",
"格陵兰","GRL","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"危地马拉","GTM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2370.39286","2524.03094","2645.725619","2774.251499","2767.909178","2825.536257","2778.176393","2849.225528","2806.472663","3017.701198","3060.717733","3150.210735","3196.027336","3477.153138","3550.79694","3756.238142","3730.081285","3856.713828","3570.830772","3931.576315","4140.907859","4372.596859","4465.625258","4522.606658","4475.279658","4681.155058","4733.559517","4804.342375","4834.713434","4899.088092","5199.301551","","","",
"关岛","GUM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圭亚那","GUY","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","294.346084","335.698664","331.958245","366.293625","359.109806","411.229187","405.07849","430.754193","425.819297","442.455","397.8046","407.336","435.952","472.4914","525.703","427.93318","429.596237","437.184295","499.590353","452.72781","495.550668","450.50343","502.690792","539.176153","518.799915","574.581877","497.276117","494.274957","572.368797","580.385037","567.141277","","","",
"高收入国家","HIC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","831942.659159","814700.821668","808930.777269","806503.188138","824151.071912","827010.387411","843634.436252","830899.711504","805401.707514","792850.260643","797947.750344","797660.573552","785053.640917","758133.553335","789059.922233","760756.589296","773038.655126","772168.156868","723414.600537","705503.407198","696781.750535","751759.557391","746437.159738","705523.415707","721097.581462","719320.698624","708642.29185","732942.458346","729613.603825","711348.476319","690685.507403","","","",
"中国香港特别行政区","HKG","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"洪都拉斯","HND","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1843.749746","1900.201357","1894.433368","1857.641578","1805.842589","2115.389","1952.181158","2151.643915","2183.917073","2167.444631","2397.992788","2292.107241","1988.498693","2372.826546","2149.964198","2457.75545","2523.767896","2528.168142","2509.948988","2551.439833","2611.854079","2879.550433","2758.976387","2837.966141","2876.982894","2853.186048","3032.47965","3056.808652","3228.972053","3005.299655","3123.890057","","","",
"重债穷国 (HIPC)","HPC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175860.476138","178916.785637","181686.850009","182433.842009","243287.5531","246801.249288","249176.97164","251974.506408","264797.232598","263584.855968","266594.730695","260753.704578","274681.839537","287077.895867","287504.460401","302079.146013","296362.686263","304531.488195","310841.008814","310281.241393","322036.051681","323174.181249","330436.546783","337559.934767","340178.96579","347292.133785","358717.379485","358098.016203","361607.28952","370863.238801","382172.662093","","","",
"克罗地亚","HRV","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2940.798109","2654.938262","2771.543975","2301.795554","2337.007502","2277.338041","2264.76251","2634.407501","2119.847413","2236.104179","2386.464895","2212.745209","2404.831808","2304.475075","2641.992622","2488.285731","2916.26547","3077.213907","3419.853295","2235.80726","2505.505952","2627.264016","2331.787393","1729.183521","1696.115062","1842.177293","1613.27542","1742.473695","1741.031371","1760.421047","1773.064923","","","",
"海地","HTI","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","977.220226","1034.68117","1161.048313","1112.747057","1107.8006","1126.089","1202.5652","1226.4636","1287.4702","1294.9686","1428.923","1432.608405","1439.18901","1445.467614","1440.745419","1448.571024","1447.397187","1468.833751","1463.727515","1480.686678","1497.312842","1505.056027","1496.527612","1513.163597","1533.026783","1554.812568","1590.870411","1561.166255","1511.666298","1521.249142","1533.386585","","","",
"匈牙利","HUN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10074.1","8004.728096","5932.791029","6573.286359","7306.092069","6546.032627","7574.812028","7450.631254","7050.707037","7035.984904","7375.297208","7896.354295","6801.460278","6714.174262","7662.765724","7364.914436","7148.64641","6618.886177","6102.677285","5580.793245","5428.087236","5715.808354","5586.959255","5983.093592","5814.717617","5803.109274","6319.668655","6324.850031","6371.088007","6334.514183","6484.468559","","","",
"只有IBRD","IBD","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1171640.033234","1165077.158999","1160298.089726","1145867.410406","1152268.694271","1198504.161324","1225184.202246","1201998.190759","1221650.173415","1235433.596774","1239890.238663","1259371.571361","1296208.197196","1319182.382172","1361782.76969","1386578.012946","1416625.174981","1454841.388241","1474397.043817","1485521.176264","1536922.068047","1566518.450821","1575629.721311","1592557.218973","1614280.762684","1629225.818345","1646031.147445","1680942.910343","1673312.49741","1690770.500029","1725711.826475","","","",
"IBRD与IDA","IBT","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1477323.375919","1474435.038852","1474802.377456","1462085.971626","1534544.482428","1588639.207572","1621100.706185","1605211.740608","1641135.867026","1657962.286741","1667370.048076","1679740.294431","1733318.816373","1773372.872459","1819836.947455","1865744.124001","1893227.777123","1948232.520269","1979506.483961","1995402.268882","2058851.511349","2096313.516935","2113884.854059","2142729.168339","2171474.278733","2195630.208035","2230390.2878","2270655.02737","2272287.061916","2302209.363961","2356498.83487","","","",
"IDA總","IDA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305683.342685","309357.879853","314504.28773","316218.56122","382275.788157","390135.046248","395916.503939","403213.549849","419485.693611","422528.689967","427479.809413","420368.72307","437110.619177","454190.490287","458054.177765","479166.111055","476602.602142","493391.132028","505109.440144","509881.092618","521929.443302","529795.066114","538255.132748","550171.949366","557193.516049","566404.38969","584359.140355","589712.117027","598974.564506","611438.863932","630787.008395","","","",
"IDA混合","IDB","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83133.507442","83037.779306","83780.578986","83723.704751","142667.964111","144951.698469","145842.422383","150418.128326","153527.596501","155593.361481","156293.766063","156849.651247","158391.890642","162587.988425","164137.117009","169771.561403","170754.173129","176294.605045","179546.04677","183702.788286","186830.118602","190011.656756","189655.954533","194589.334487","195268.757454","197745.285407","204966.425411","208995.826615","211476.003419","216629.169403","219121.223608","","","",
"印度尼西亚","IDN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39289.19079","39528.06617","41666.12635","40667.68873","42294.3357","44521.43828","46658.18783","44266.90877","45269.15251","43622.32606","45144.0106","45493.78431","47708.22262","48060.06433","49859.90684","50495.28395","51898.43646","52982.24917","55019.04228","58157.39219","57755.9093","60585.64961","62491.87752","60293.27668","63225.02265","63200.10495","64262.04324","70254.12153","73868.11381","72524.5077","75595.64259","","","",
